"","I","ID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","Start","Stop","C","Event","Xi"
"1459",1179,133,1,0.8444395926781,1,0.07520114723593,3,2,0.0395669650752097,1.52192441886291,4,0.300169876543805,0,2,1,3,0.87851685215719,2,0.714589234208688,1,0,4.97730520805235,7.99,8.601,0,0,1.05938906103758
"1460",1180,133,1,0.8444395926781,0,0.585531227989122,1,2,0.0395669650752097,1.52192441886291,4,0.300169876543805,0,2,1,5,0.350594865856692,2,0.628163249697536,1,1,5.30709600645743,8.601,10.095,0,0,0.963280226414235
"1461",1181,133,1,0.8444395926781,0,0.187110684579238,5,2,0.0395669650752097,1.52192441886291,4,0.300169876543805,0,2,1,4,0.674723610049114,2,0.108664787141606,1,1,6.11482856356348,10.095,16.738,0,0,1.18125010543268
"1462",1182,133,1,0.8444395926781,1,0.468242109520361,4,2,0.0395669650752097,1.52192441886291,4,0.300169876543805,0,2,1,5,0.186796521535143,2,0.292327585164458,1,0,9.70430399187038,16.738,19.471,0,0,1.10933637351068
"1463",1183,133,1,0.8444395926781,0,0.0364472167566419,2,2,0.0395669650752097,1.52192441886291,4,0.300169876543805,0,2,1,3,0.371195321902633,2,0.0203750941436738,2,1,11.1810057792081,19.471,37.513,0,1,1.01824435505436
"1464",1184,134,1,0.154410416726023,0,0.518401869339868,4,0,0.736394945532084,1.22704279143363,3,0.145502120256424,0,2,0,2,0.447632149560377,1,0.336499112891033,0,0,0.774698741734028,0,0.239,0,0,1.22919573984562
"1465",1185,134,1,0.154410416726023,1,0.319864782271907,1,0,0.736394945532084,1.22704279143363,3,0.145502120256424,0,2,0,3,0.334388506598771,1,0.659424313111231,0,0,0.877476547908253,0.239,1.06,0,0,1.04953316059513
"1466",1186,134,1,0.154410416726023,0,0.572409975109622,5,0,0.736394945532084,1.22704279143363,3,0.145502120256424,0,2,0,5,0.535668955184519,1,0.50150926457718,0,0,1.23104812264544,1.06,1.934,0,0,1.29152023907738
"1467",1187,134,1,0.154410416726023,1,0.282172076171264,5,0,0.736394945532084,1.22704279143363,3,0.145502120256424,0,2,1,2,0.534222846850753,1,0.0298661612905562,0,1,1.60696046181873,1.934,2.748,0,0,1.28238597202154
"1468",1188,134,1,0.154410416726023,1,0.614351543365046,4,0,0.736394945532084,1.22704279143363,3,0.145502120256424,0,2,1,1,0.803501278162003,1,0.705476961098611,0,0,1.95709417399606,2.748,3.218,0,0,1.21579792390306
"1469",1189,134,1,0.154410416726023,1,0.222755073802546,3,0,0.736394945532084,1.22704279143363,3,0.145502120256424,0,2,1,5,0.325162291526794,1,0.180295695317909,0,0,2.15959565411523,3.218,8.092,0,0,1.16104046238342
"1470",1190,134,1,0.154410416726023,0,0.363289318978786,4,0,0.736394945532084,1.22704279143363,3,0.145502120256424,0,2,1,5,0.576095656026155,1,0.306844359030947,0,1,4.2572199694428,8.092,11.794,0,0,1.23110385618801
"1471",1191,134,1,0.154410416726023,1,0.728411242598668,2,0,0.736394945532084,1.22704279143363,3,0.145502120256424,0,2,1,4,0.555892709176987,2,0.927155129611492,0,1,5.85012744360963,11.794,16.661,0,0,1.09884539951059
"1472",1192,134,1,0.154410416726023,0,0.178711442044005,3,0,0.736394945532084,1.22704279143363,3,0.145502120256424,0,2,1,2,0.812060094438493,2,0.288944813190028,1,1,7.94457968343952,16.661,18.75,0,0,1.17322573046538
"1473",1193,134,1,0.154410416726023,1,0.236293830908835,5,0,0.736394945532084,1.22704279143363,3,0.145502120256424,0,2,1,5,0.466148172970861,2,0.203076393110678,1,0,8.84368708947348,18.75,20.589,0,0,1.2829744431828
"1474",1194,134,1,0.154410416726023,0,0.553070159628987,2,1,0.736394945532084,1.22704279143363,3,0.145502120256424,0,2,1,4,0.74574989778921,2,0.815346205374226,2,1,9.63499051467833,20.589,26.966,0,1,1.05761185835961
"1475",1195,135,0,0.992371917702258,1,0.141294888453558,1,2,0.534143476281315,1.1445298017934,5,0.207964421017095,1,1,0,4,0.701816619141027,0,0.424815360922366,0,0,0.640736647881567,0,0.16,0,0,0.949813879680403
"1476",1196,135,0,0.992371917702258,1,0.958510301774368,2,2,0.534143476281315,1.1445298017934,5,0.207964421017095,1,1,0,5,0.198149619391188,0,0.422620412660763,1,1,0.729701082475796,0.16,1.949,0,0,0.990385137387778
"1477",1197,135,0,0.992371917702258,1,0.669787263032049,5,2,0.534143476281315,1.1445298017934,5,0.207964421017095,1,1,0,2,0.100718181347474,0,0.390634498791769,1,1,1.72325752913291,1.949,2.998,0,0,1.15399039698371
"1478",1198,135,0,0.992371917702258,0,0.0111214923672378,3,2,0.534143476281315,1.1445298017934,5,0.207964421017095,1,1,0,3,0.148297621402889,1,0.830057392595336,1,1,2.30606479674033,2.998,3.588,1,0,1.06163747537233
"1486",1199,136,1,0.564942745259032,0,0.897414694773033,1,0,0.757821853738278,1.35286513529718,4,0.611442590132356,1,1,0,1,0.884128839476034,1,0.0317556615918875,0,1,0.00520781939849257,0,1.003,0,0,1.05831210002297
"1487",1200,136,1,0.564942745259032,1,0.382022218778729,3,0,0.757821853738278,1.35286513529718,4,0.611442590132356,1,1,0,5,0.119209652068093,1,0.581051939167082,1,0,0.831441944752835,1.003,1.456,0,0,1.1639614209716
"1488",1201,136,1,0.564942745259032,1,0.222740152850747,5,0,0.757821853738278,1.35286513529718,4,0.611442590132356,1,1,0,1,0.698286083526909,1,0.060940041905269,1,0,1.20439635044348,1.456,4.182,0,0,1.28842691167058
"1489",1202,136,1,0.564942745259032,1,0.42389734974131,1,0,0.757821853738278,1.35286513529718,4,0.611442590132356,1,1,0,5,0.900651961099356,2,0.82298295898363,1,1,3.44928243129572,4.182,6.192,0,0,1.05275491203271
"1490",1203,136,1,0.564942745259032,0,0.167000033892691,1,1,0.757821853738278,1.35286513529718,4,0.611442590132356,1,1,0,2,0.47774430247955,2,0.0132873097900301,1,0,5.1042497868738,6.192,6.681,0,0,1.01407759622077
"1491",1204,136,1,0.564942745259032,0,0.00249113468453288,3,1,0.757821853738278,1.35286513529718,4,0.611442590132356,1,1,0,2,0.24509625392966,2,0.689412716543302,1,0,5.50755592089356,6.681,8.846,0,0,1.1225742844246
"1492",1205,136,1,0.564942745259032,0,0.564815811812878,1,1,0.757821853738278,1.35286513529718,4,0.611442590132356,1,1,0,2,0.882741338107735,2,0.107306754449382,2,0,7.29041112019319,8.846,15.773,1,0,1.01005144917647
"1497",1206,137,0,0.141548194456846,1,0.700686345109716,3,2,0.90672439080663,1.7430991709698,5,0.226980907376856,1,0,0,4,0.580386640504003,0,0.995641297660768,0,0,0.841128325322643,0,1.059,0,0,1.03500744351507
"1498",1207,137,0,0.141548194456846,1,0.962505993666127,1,2,0.90672439080663,1.7430991709698,5,0.226980907376856,1,0,0,4,0.363096375949681,0,0.517137376125902,1,0,1.33555079417799,1.059,1.852,0,0,0.934064693659367
"1499",1208,137,0,0.141548194456846,1,0.443583297543228,1,2,0.90672439080663,1.7430991709698,5,0.226980907376856,1,0,0,5,0.714436010690406,0,0.366888111690059,1,0,1.70555514566718,1.852,2.357,0,0,0.938924365415958
"1500",1209,137,0,0.141548194456846,1,0.166518141515553,4,2,0.90672439080663,1.7430991709698,5,0.226980907376856,1,0,0,5,0.440806984668598,0,0.890221977373585,1,1,1.94132496156556,2.357,4.491,0,0,1.09390110307379
"1501",1210,137,0,0.141548194456846,1,0.576878198655322,2,2,0.90672439080663,1.7430991709698,5,0.226980907376856,1,0,0,1,0.775274685351178,0,0.0603617469314486,2,1,2.93774442626606,4.491,5.526,0,0,0.985749217494627
"1502",1211,137,0,0.141548194456846,1,0.00505780335515738,5,2,0.90672439080663,1.7430991709698,5,0.226980907376856,1,0,0,5,0.579084899043664,0,0.274749993812293,2,1,3.42073018119148,5.526,6.611,0,0,1.15184488401026
"1503",1212,137,0,0.141548194456846,0,0.88270537275821,4,2,0.90672439080663,1.7430991709698,5,0.226980907376856,1,0,0,1,0.52121208445169,0,0.157986203907058,2,1,3.92743021772468,6.611,7.142,0,0,1.09701014392241
"1504",1213,137,0,0.141548194456846,0,0.460332771530375,5,2,0.90672439080663,1.7430991709698,5,0.226980907376856,1,0,0,4,0.698228204157203,1,0.664659145288169,2,1,4.17514104195531,7.142,17.509,0,0,1.15813639157246
"1505",1214,137,0,0.141548194456846,0,0.118173405062407,2,2,0.90672439080663,1.7430991709698,5,0.226980907376856,1,0,1,3,0.867391875712201,1,0.969668758567423,2,0,9.01488231996465,17.509,19.275,0,1,1.00023377521511
"1508",1215,138,0,0.460064289625734,1,0.961728035472333,3,0,0.796233284054324,1.25211694091558,4,0.257312335073948,0,0,0,3,0.816906879190356,0,0.147322569275275,0,0,0.154650719836354,0,0.163,0,0,1.14451774232651
"1509",1216,138,0,0.460064289625734,1,0.536238209810108,1,0,0.796233284054324,1.25211694091558,4,0.257312335073948,0,0,0,5,0.679792339447886,0,0.148929305141792,0,1,0.273733715039517,0.163,0.745,0,0,1.04001824971079
"1510",1217,138,0,0.460064289625734,0,0.363117131404579,4,0,0.796233284054324,1.25211694091558,4,0.257312335073948,0,0,0,5,0.968131695641205,0,0.636657417286187,1,1,0.698731523070973,0.745,1.166,0,0,1.22258744759322
"1511",1218,138,0,0.460064289625734,0,0.865841890219599,3,1,0.796233284054324,1.25211694091558,4,0.257312335073948,0,0,0,4,0.274912807624787,0,0.667623389977962,1,1,1.00607930598492,1.166,1.902,0,0,1.10069546836893
"1512",1219,138,0,0.460064289625734,0,0.659488342003897,3,1,0.796233284054324,1.25211694091558,4,0.257312335073948,0,0,0,5,0.523838698863983,0,0.359553484246135,1,0,1.54352273963833,1.902,7.768,0,0,1.10296913761473
"1513",1220,138,0,0.460064289625734,1,0.646622258936986,4,1,0.796233284054324,1.25211694091558,4,0.257312335073948,0,0,0,2,0.835459352238104,1,0.528099958086386,1,1,5.82650140142279,7.768,10.785,0,0,1.14812987187169
"1514",1221,138,0,0.460064289625734,1,0.221183746820316,5,2,0.796233284054324,1.25211694091558,4,0.257312335073948,0,0,0,3,0.90370318829082,1,0.383773946203291,1,0,8.02960162874088,10.785,13.016,0,0,1.15302486372281
"1515",1222,138,0,0.460064289625734,1,0.911566986702383,1,2,0.796233284054324,1.25211694091558,4,0.257312335073948,0,0,1,2,0.776864040875807,1,0.528004495659843,1,1,9.65886725299183,13.016,21.542,0,0,0.93752202604012
"1516",1223,138,0,0.460064289625734,0,0.843482217751443,5,2,0.796233284054324,1.25211694091558,4,0.257312335073948,0,0,1,1,0.997550845844671,1,0.692831698106602,1,0,15.8841067210521,21.542,23.739,0,0,1.15738809106473
"1517",1224,138,0,0.460064289625734,1,0.105509624583647,3,2,0.796233284054324,1.25211694091558,4,0.257312335073948,0,0,1,3,0.778356388676912,1,0.476774988230318,1,0,17.4883328537594,23.739,33.226,0,0,1.04450756704965
"1518",1225,138,0,0.460064289625734,0,0.868922761641443,2,2,0.796233284054324,1.25211694091558,4,0.257312335073948,0,0,1,2,0.264927796786651,1,0.015537919010967,2,0,24.4159010170277,33.226,44.819,0,1,0.995919762162829
"1519",1226,139,0,0.420646445592865,1,0.963898563291878,5,2,0.403928796993569,1.18677993305027,1,0.977589972084388,0,2,0,3,0.356965213082731,1,0.55816735397093,0,1,0.185061387484893,0,0.405,0,0,1.14404185499567
"1520",1227,139,0,0.420646445592865,1,0.784304572967812,4,2,0.403928796993569,1.18677993305027,1,0.977589972084388,0,2,0,2,0.0466165519319475,1,0.545275941491127,0,0,0.426517083324068,0.405,0.806,0,0,1.09020245630863
"1521",1228,139,0,0.420646445592865,0,0.221945978002623,3,2,0.403928796993569,1.18677993305027,1,0.977589972084388,0,2,0,1,0.784547375282273,1,0.872969619231299,0,0,0.665356064724934,0.806,1.533,0,0,1.05336205364314
"1522",1229,139,0,0.420646445592865,0,0.554170988034457,1,2,0.403928796993569,1.18677993305027,1,0.977589972084388,0,2,1,4,0.0298169229645282,1,0.600856078788638,0,1,1.09886907507988,1.533,2.392,0,0,0.949960147350914
"1523",1230,139,0,0.420646445592865,0,0.779492335859686,5,2,0.403928796993569,1.18677993305027,1,0.977589972084388,0,2,1,5,0.882262656698003,1,0.939610371133313,0,0,1.61079112159558,2.392,2.822,0,0,1.15767251984819
"1524",1231,139,0,0.420646445592865,0,0.571504862979054,3,2,0.403928796993569,1.18677993305027,1,0.977589972084388,0,2,1,1,0.309458857867867,1,0.820958717959002,0,1,1.8669411117847,2.822,3.844,0,0,1.04968636109143
"1525",1232,139,0,0.420646445592865,1,0.573731136042625,3,2,0.403928796993569,1.18677993305027,1,0.977589972084388,0,2,1,2,0.250527373282239,1,0.469741628039628,0,0,2.47582820384279,3.844,5.056,0,0,1.03921867118445
"1526",1233,139,0,0.420646445592865,0,0.90391170210205,1,2,0.403928796993569,1.18677993305027,1,0.977589972084388,0,2,1,4,0.635416184552014,1,0.978918899549171,0,0,3.19825334061737,5.056,5.704,0,0,0.946643553069148
"1527",1234,139,0,0.420646445592865,0,0.15605183201842,4,2,0.403928796993569,1.18677993305027,1,0.977589972084388,0,2,1,5,0.867864652536809,1,0.656301544513553,1,1,3.5844983740794,5.704,7.795,0,0,1.10809901287792
"1528",1235,139,0,0.420646445592865,1,0.626535730669275,1,2,0.403928796993569,1.18677993305027,1,0.977589972084388,0,2,1,4,0.274325227830559,1,0.197215859312564,1,0,4.83078912383384,7.795,10.41,0,0,0.939827536038399
"1529",1236,139,0,0.420646445592865,1,0.792910701828077,4,2,0.403928796993569,1.18677993305027,1,0.977589972084388,0,2,1,4,0.636761011788622,2,0.319830735912547,2,0,6.38949985779384,10.41,43.834,0,1,1.0901086361176
"1530",1237,140,1,0.898292558733374,1,0.403856175485998,5,1,0.104996540118009,1.26200406183489,5,0.901227470254526,0,0,0,4,0.156126244692132,1,0.480681525543332,0,1,0.598799187457189,0,0.227,0,0,1.22745677207282
"1531",1238,140,1,0.898292558733374,0,0.337838845560327,2,1,0.104996540118009,1.26200406183489,5,0.901227470254526,0,0,0,4,0.835845318390056,2,0.653573359828442,0,1,0.733472708215091,0.227,0.834,0,0,1.06780435668391
"1532",1239,140,1,0.898292558733374,0,0.0701494924724102,4,1,0.104996540118009,1.26200406183489,5,0.901227470254526,0,0,0,2,0.383810286642984,2,0.92397371516563,0,1,1.09298133600347,0.834,1.933,0,0,1.18326957213256
"1533",1240,140,1,0.898292558733374,1,0.889838277827948,1,1,0.104996540118009,1.26200406183489,5,0.901227470254526,0,0,0,2,0.660294415662065,2,0.0171689735725522,0,0,1.74484845422815,1.933,4.839,0,0,1.0000845463829
"1534",1241,140,1,0.898292558733374,1,0.534840035950765,5,1,0.104996540118009,1.26200406183489,5,0.901227470254526,0,0,0,3,0.136092127300799,2,0.049491323530674,0,0,3.46763006432771,4.839,8.408,0,0,1.22585005430741
"1535",1242,140,1,0.898292558733374,0,0.808650561142713,5,1,0.104996540118009,1.26200406183489,5,0.901227470254526,0,0,0,4,0.185462123714387,2,0.463268603663892,0,1,5.58292575319249,8.408,14.018,0,0,1.23478444943425
"1536",1243,140,1,0.898292558733374,0,0.864594748709351,1,1,0.104996540118009,1.26200406183489,5,0.901227470254526,0,0,0,4,0.51948788180016,2,0.291036142734811,0,0,8.90833536221613,14.018,14.433,0,0,1.0103905892248
"1537",1244,140,1,0.898292558733374,0,0.503298250958323,1,1,0.104996540118009,1.26200406183489,5,0.901227470254526,0,0,1,3,0.308148769196123,2,0.467968482058495,0,0,9.15489507182728,14.433,32.384,0,0,1.01404769756127
"1538",1245,140,1,0.898292558733374,0,0.20020835287869,1,1,0.104996540118009,1.26200406183489,5,0.901227470254526,0,0,1,3,0.0427176686935127,2,0.753814756171778,1,1,19.7958109974639,32.384,33.861,0,1,1.01712583610136
"1541",1246,141,1,0.488691609585658,0,0.963718820130453,3,0,0.273986570071429,1.49652338540182,4,0.448576022172347,1,1,0,3,0.734947266289964,0,0.0523756025359035,0,1,0.775618158280849,0,0.138,0,0,1.16794959428226
"1542",1247,141,1,0.488691609585658,1,0.653601411031559,1,0,0.273986570071429,1.49652338540182,4,0.448576022172347,1,1,0,2,0.207229325314984,0,0.851836588932201,0,1,0.88552761914939,0.138,1.077,0,0,1.0495388759915
"1543",1248,141,1,0.488691609585658,0,0.240168547723442,5,0,0.273986570071429,1.49652338540182,4,0.448576022172347,1,1,0,5,0.366836275439709,0,0.262360178399831,0,0,1.63042938894399,1.077,2.657,0,0,1.30015726550818
"1544",1249,141,1,0.488691609585658,0,0.708711194107309,1,0,0.273986570071429,1.49652338540182,4,0.448576022172347,1,1,0,4,0.771679560653865,1,0.00162074482068419,0,0,2.8841144492085,2.657,4.018,0,0,1.05950286640544
"1545",1250,141,1,0.488691609585658,0,0.491332393838093,4,0,0.273986570071429,1.49652338540182,4,0.448576022172347,1,1,0,3,0.579200114123523,1,0.222071167780086,1,1,3.96420344741069,4.018,5.214,0,0,1.23364548161097
"1546",1251,141,1,0.488691609585658,1,0.785213951487094,5,0,0.273986570071429,1.49652338540182,4,0.448576022172347,1,1,1,3,0.889525919454172,1,0.299683327553794,2,1,4.91389547300648,5.214,6.206,0,0,1.280223633805
"1547",1252,141,1,0.488691609585658,0,0.622343302937225,4,0,0.273986570071429,1.49652338540182,4,0.448576022172347,1,1,1,5,0.965112406760454,1,0.126611400861293,2,1,5.70067537376129,6.206,10.305,0,0,1.23203032969408
"1548",1253,141,1,0.488691609585658,1,0.678413409041241,4,1,0.273986570071429,1.49652338540182,4,0.448576022172347,1,1,1,5,0.515158761059865,1,0.315948586445302,2,0,8.95388023529348,10.305,14.278,0,0,1.15963207954864
"1549",1254,141,1,0.488691609585658,0,0.767838081344962,1,1,0.273986570071429,1.49652338540182,4,0.448576022172347,1,1,1,2,0.678570747375488,1,0.725064286729321,2,1,12.107141620675,14.278,17.944,1,0,1.00723457931503
"1552",1255,142,0,0.692292096326128,0,0.117761975387111,5,0,0.671908827498555,1.90033972007222,3,0.124521881341934,1,1,0,2,0.525645582471043,1,0.29634823021479,0,0,0.734678547596559,0,0.644,0,0,1.29142376197753
"1553",1256,142,0,0.692292096326128,0,0.733016034122556,1,1,0.671908827498555,1.90033972007222,3,0.124521881341934,1,1,0,2,0.676101729040965,1,0.568790508899838,0,1,0.77146326203964,0.644,1.098,0,0,0.999592843532736
"1554",1257,142,0,0.692292096326128,0,0.228181878570467,1,2,0.671908827498555,1.90033972007222,3,0.124521881341934,1,1,0,1,0.346242914209142,1,0.497997127473354,0,0,0.797419106180473,1.098,1.5,0,0,0.955654437981137
"1555",1258,142,0,0.692292096326128,0,0.575772076379508,4,2,0.671908827498555,1.90033972007222,3,0.124521881341934,1,1,0,5,0.788594445679337,1,0.150639637839049,0,0,0.820404710364512,1.5,2.138,0,0,1.1064594139819
"1556",1259,142,0,0.692292096326128,0,0.944853783817962,4,2,0.671908827498555,1.90033972007222,3,0.124521881341934,1,1,0,2,0.995005649048835,1,0.182499712798744,1,1,0.856849491975893,2.138,3.066,0,0,1.10238320158903
"1557",1260,142,0,0.692292096326128,1,0.889930958626792,1,2,0.671908827498555,1.90033972007222,3,0.124521881341934,1,1,0,3,0.196996989194304,1,0.428833524463698,1,0,0.909911715287681,3.066,3.472,0,0,0.939905078982252
"1558",1261,142,0,0.692292096326128,1,0.514823075151071,1,2,0.671908827498555,1.90033972007222,3,0.124521881341934,1,1,0,3,0.32464008172974,1,0.0411551198922098,2,0,0.933097972807769,3.472,4.096,0,0,0.94343735781712
"1559",1262,142,0,0.692292096326128,0,0.111235434422269,4,2,0.671908827498555,1.90033972007222,3,0.124521881341934,1,1,0,1,0.77307980787009,1,0.506509132916108,2,1,0.96875274764859,4.096,8.197,0,0,1.11161128027705
"1560",1263,142,0,0.692292096326128,1,0.704684544820338,5,2,0.671908827498555,1.90033972007222,3,0.124521881341934,1,1,0,4,0.189034223789349,1,0.524696009233594,2,0,1.20309942204635,8.197,10.832,0,0,1.15013126060133
"1561",1264,142,0,0.692292096326128,1,0.488387988181785,1,2,0.671908827498555,1.90033972007222,3,0.124521881341934,1,1,1,3,0.961387520190328,2,0.930215076077729,2,1,1.35367202410114,10.832,19.64,0,0,0.943686789270418
"1562",1265,142,0,0.692292096326128,0,0.766367395175621,3,2,0.671908827498555,1.90033972007222,3,0.124521881341934,1,1,1,1,0.296856191940606,2,0.32903302484192,2,1,1.8570755271842,19.64,37.607,0,1,1.05049265252257
"1563",1266,143,1,0.287357721710578,1,0.795133572304621,2,1,0.360560209490359,1.91157475113869,4,0.0512923016212881,0,0,0,1,0.385593717219308,1,0.382475996157154,0,0,0.743225191952661,0,0.279,0,0,1.04594652550742
"1564",1267,143,1,0.287357721710578,0,0.91667787428014,1,1,0.360560209490359,1.91157475113869,4,0.0512923016212881,0,0,0,2,0.43613941501826,1,0.0458940912503749,0,0,0.978164766746246,0.279,0.887,0,0,1.00371367714843
"1565",1268,143,1,0.287357721710578,1,0.430424256715924,4,1,0.360560209490359,1.91157475113869,4,0.0512923016212881,0,0,0,5,0.871318256948143,1,0.799995717126876,0,1,1.49023692931143,0.887,1.654,0,0,1.16017323519098
"1566",1269,143,1,0.287357721710578,1,0.0164155019447207,1,1,0.360560209490359,1.91157475113869,4,0.0512923016212881,0,0,1,4,0.134834540076554,1,0.628838091623038,0,0,2.13581691220025,1.654,2.65,0,0,1.00271309599919
"1567",1270,143,1,0.287357721710578,0,0.0258264597505331,4,1,0.360560209490359,1.91157475113869,4,0.0512923016212881,0,0,1,4,0.503350450424477,2,0.307179881026968,1,0,2.97410867301313,2.65,3.577,0,0,1.17658398560803
